mouse_life_stage,Middle aged adult
analysis_id,b8ep9141yo9gzk3
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_name,Mean right eye lens density
pvalue,0.1422012
parameter_id,IMPC_EYE_059_001
gene_symbol,Slc30a4
