mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_id,MGP_IMM_077_001
gene_accession_id,MGI:1345282
analysis_id,xc88k1919suij88
parameter_name,Effector Treg cells - % of CD45+
gene_symbol,Slc30a4
pvalue,0.09230101
