mouse_life_stage,E18.5
pvalue,0.08014142
parameter_id,MGP_CSD_067_001
gene_symbol,Ola1
mouse_strain,C57BL
gene_accession_id,MGI:1914309
parameter_name,Snout size
analysis_id,lsgr2ja0gluvabf
