parameter_id,IMPC_EYE_056_001
pvalue,0.3929787
gene_symbol,Fgb
gene_accession_id,MGI:99501
mouse_strain,C57BL
analysis_id,o2898c39b7m1447
parameter_name,Mean left eye lens density
mouse_life_stage,E12.5
