mouse_strain,C57BL
gene_symbol,Il1r1
parameter_name,Coat - color - abdomen
mouse_life_stage,Early adult
gene_accession_id,MGI:96545
analysis_id,ltoq225v08d7ka2
parameter_id,JAXLA_CSD_007_001
pvalue,0.6759567
