mouse_life_stage,Early adult
parameter_id,JAX_OFD_007_001
gene_symbol,Arpc2
gene_accession_id,MGI:1923959
mouse_strain,129SV
parameter_name,Whole arena resting time
pvalue,0.8466827
analysis_id,hbj067d98gz9mbu
