parameter_id,ESLIM_007_001_007
mouse_life_stage,Early adult
analysis_id,5tn5dd9buf5vyk0
mouse_strain,C57BL
gene_symbol,Rap2b
parameter_name,Periphery resting time
pvalue,0.1318497
gene_accession_id,MGI:1921262
