pvalue,0.8984129
parameter_id,IMPC_HEM_027_001
parameter_name,Red blood cell distribution width
mouse_strain,C57BL
analysis_id,uzt300ve7rn8k77
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
mouse_life_stage,Early adult
