parameter_id,JAX_OFD_015_001
pvalue,0.09592976
gene_accession_id,MGI:95457
mouse_life_stage,E15.5
parameter_name,Center resting time
analysis_id,45nif66m864i4j2
gene_symbol,Mecom
mouse_strain,C57BL
