parameter_id,IMPC_CSD_011_001
gene_accession_id,MGI:88479
pvalue,0.4238873
analysis_id,11t5k76j3tg6130
gene_symbol,Cpa3
parameter_name,Coat - hair distribution - back
mouse_life_stage,Early adult
mouse_strain,C57BL
