mouse_life_stage,Late adult
parameter_id,MGP_IMM_014_001
pvalue,0.2246341
parameter_name,Effector CD8+ T cells - % of CD8+
gene_accession_id,MGI:109356
mouse_strain,C57BL
analysis_id,wtp714oki2hm3q6
gene_symbol,Snap23
