mouse_life_stage,E9.5
parameter_name,Total T cells - % of CD45+
mouse_strain,C57BL
parameter_id,MGP_MLN_001_001
analysis_id,a5c3jcpec7d8r10
pvalue,0.383698
gene_symbol,Orc2
gene_accession_id,MGI:1328306
