parameter_id,MGP_PBI_031_001
analysis_id,p47s64pv5o8g66c
gene_accession_id,MGI:1921262
mouse_strain,C57BL
pvalue,0.2218946
mouse_life_stage,Early adult
parameter_name,KLRG1+ mature NK cell number
gene_symbol,Rap2b
