parameter_id,JAX_LDT_009_001
mouse_life_stage,Early adult
pvalue,0.394603
analysis_id,75t33jh41ebhgid
gene_accession_id,MGI:1914309
parameter_name,Percent time in light
gene_symbol,Ola1
mouse_strain,C57BL
