mouse_life_stage,Early adult
analysis_id,q8e2sd1h5o9zs2o
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,AU040320
parameter_id,MGP_IMM_094_001
pvalue,0.2528423
gene_accession_id,MGI:2140475
mouse_strain,C57BL
