parameter_id,MGP_MLN_074_001
analysis_id,u5x0wfbhl97v6n8
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913576
parameter_name,Effector CD8+ T cells - % of CD45+
pvalue,0.3086107
gene_symbol,Dnajc5b
