parameter_id,MGP_PBI_018_001
mouse_life_stage,Early adult
pvalue,0.7153058
mouse_strain,C57BL
parameter_name,Ly6Clow monocyte percentage
gene_accession_id,MGI:3522699
gene_symbol,Trpa1
analysis_id,5i08e1281w71014
