parameter_id,IMPC_IMM_006_001
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Others
pvalue,0.4931448
gene_accession_id,MGI:2443129
gene_symbol,Golm2
analysis_id,691d69g446g8put
