parameter_id,M-G-P_007_001_008
mouse_life_stage,Early adult
gene_accession_id,MGI:1346344
pvalue,0.5600958
analysis_id,f643j32891vko82
mouse_strain,B6J
parameter_name,Periphery - Permanence Time
gene_symbol,Nr0b2
