mouse_life_stage,Early adult
gene_accession_id,MGI:105073
gene_symbol,Tnni1
analysis_id,iw6jdwhtt214iwl
parameter_id,M-G-P_007_001_010
pvalue,0.1835372
parameter_name,center - distance
mouse_strain,C57BL
