parameter_id,MGP_IMM_131_001
parameter_name,CD103+ CD11b-low cDC - % of CD45+
gene_accession_id,MGI:1922745
mouse_strain,C57BL
pvalue,0.8024036
mouse_life_stage,Early adult
analysis_id,41jo2nqsbqmy3c7
gene_symbol,Morn5
