mouse_strain,C57BL
gene_symbol,Lpgat1
pvalue,0.5434295
mouse_life_stage,Middle aged adult
analysis_id,17eedyo3830uxp3
gene_accession_id,MGI:2446186
parameter_id,IMPC_IMM_063_001
parameter_name,B Cells
