parameter_id,ESLIM_007_001_003
gene_symbol,Trpa1
mouse_life_stage,Early adult
analysis_id,dt82054jhrcy4y9
pvalue,0.6662922
parameter_name,Whole arena resting time
gene_accession_id,MGI:3522699
mouse_strain,C57BL
