mouse_strain,C57BL
analysis_id,8421b57vas74596
parameter_name,Startle Response
parameter_id,M-G-P_008_001_013
gene_accession_id,MGI:1913405
mouse_life_stage,Early adult
pvalue,0.3871216
gene_symbol,UFC1
