parameter_id,MGP_IMM_066_001
mouse_strain,C57BL
gene_accession_id,MGI:1332236
pvalue,0.4285248
gene_symbol,Cds2
analysis_id,y33u735y23o2sgz
mouse_life_stage,Early adult
parameter_name,CD11b-high cDC - % of cDC
