parameter_name,Startle response
mouse_strain,C57BL
pvalue,0.09348585
gene_accession_id,MGI:1931749
parameter_id,HMGULA_SHI_009_001
analysis_id,s58h7qe66i37a7t
gene_symbol,Pum1
mouse_life_stage,Early adult
