parameter_id,IMPC_CBC_015_001
gene_accession_id,MGI:1931749
analysis_id,1p0i165563rb70l
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Pum1
parameter_name,Total cholesterol
pvalue,0.9147723
