parameter_id,MGP_MLN_021_001
pvalue,0.8151572
parameter_name,KLRG1+ gd T cells - % of gd T cells
analysis_id,5g7s35fow6l3961
gene_symbol,Arpc2
mouse_strain,129SV
mouse_life_stage,Early adult
gene_accession_id,MGI:1923959
