mouse_life_stage,Middle aged adult
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
analysis_id,i7vrk7tb621220v
mouse_strain,C57BL
pvalue,0.9463182
parameter_name,Mean cell volume
parameter_id,ESLIM_016_001_005
