mouse_life_stage,E15.5
mouse_strain,C57BL
parameter_id,MGP_MLN_033_001
gene_symbol,Fgb
pvalue,0.5996949
analysis_id,c240812x02o1b09
parameter_name,Resting NK cells - % of NK cells
gene_accession_id,MGI:99501
