mouse_life_stage,E9.5
parameter_id,IMPC_EYE_006_001
analysis_id,sa435rw4297r0h1
gene_accession_id,MGI:1914515
pvalue,0.8843357
gene_symbol,Slc39a10
mouse_strain,C57BL
parameter_name,Narrow eye opening
