mouse_life_stage,Middle aged adult
pvalue,0.4768925
gene_symbol,Nucks1
gene_accession_id,MGI:1934811
mouse_strain,C57BL
parameter_name,Retina (combined)
parameter_id,JAXLA_EYE_092_001
analysis_id,5236orllvmw2jee
