parameter_id,IMPC_CSD_070_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.5158003
gene_symbol,Npbwr1
gene_accession_id,MGI:891989
parameter_name,Lower teeth appearance
analysis_id,043y65c9d23163i
