parameter_id,IMPC_EYE_092_002
gene_symbol,Inpp1
gene_accession_id,MGI:104848
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Retina (combined)
analysis_id,265603n6913u720
pvalue,0.1693201
