gene_accession_id,MGI:97054
gene_symbol,Mov10
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_CSD_025_001
pvalue,0.2889802
parameter_name,Ventral coat/hair presence
analysis_id,cp27mmph43774na
