parameter_id,IMPC_EYE_056_001
parameter_name,Mean left eye lens density
analysis_id,4s7sc33e76a6e1s
gene_symbol,Ubxn11
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
mouse_strain,C57BL
pvalue,0.3822105
