parameter_id,IMPC_CBC_015_001
mouse_strain,C57BL
gene_accession_id,MGI:99915
gene_symbol,Lamb3
mouse_life_stage,Early adult
pvalue,0.7873177
parameter_name,Total cholesterol
analysis_id,new07726f6mm1tx
