gene_accession_id,MGI:1923959
gene_symbol,Arpc2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_DXA_009_001
pvalue,0.2330003
parameter_name,Fat/Body weight
analysis_id,994hlebd9b006e5
