parameter_id,MGP_IMM_092_001
mouse_strain,C57BL
parameter_name,Effector CD4- NKT cells - % of CD45+
pvalue,0.1906853
gene_symbol,Mapkap1
gene_accession_id,MGI:2444554
analysis_id,01431p1z54z2fz3
mouse_life_stage,E15.5
