mouse_life_stage,E9.5
analysis_id,6u3k5ypt3224u60
pvalue,0.477385
parameter_id,M-G-P_016_001_006
gene_symbol,Hspa5
mouse_strain,C57BL
gene_accession_id,MGI:95835
parameter_name,Mean-corpuscular-haemoglobin
