gene_symbol,Slc45a3
pvalue,0.2763833
analysis_id,aikf329n4y80875
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Startle response
gene_accession_id,MGI:1922082
parameter_id,IMPC_CSD_036_001
