pvalue,0.4587789
analysis_id,amfan038ds32h39
parameter_name,Average duration
gene_symbol,Zcchc2
gene_accession_id,MGI:2444114
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_ROT_002_001
