pvalue,0.207769
mouse_strain,C57BL
parameter_name,Total cholesterol
mouse_life_stage,Early adult
analysis_id,3te85m02r67lm13
gene_symbol,Kdm4c
gene_accession_id,MGI:1924054
parameter_id,HMGULA_CBC_015_001
