parameter_id,ESLIM_007_001_007
gene_accession_id,MGI:1917604
mouse_strain,C57BL
parameter_name,Periphery resting time
gene_symbol,Secisbp2l
mouse_life_stage,Middle aged adult
analysis_id,ymxtmk98425pzu0
pvalue,1.430139
