gene_symbol,Slc30a4
analysis_id,m66v1bw26sb2o54
parameter_name,PP3 + pulse startle magnitude
mouse_strain,C57BL
pvalue,0.2599754
parameter_id,ESLIM_011_001_009
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
