mouse_life_stage,Middle aged adult
pvalue,0.6022898
mouse_strain,C57BL
gene_accession_id,MGI:1345282
analysis_id,qyj1797us3u25rr
gene_symbol,Slc30a4
parameter_name,Periphery resting time
parameter_id,IMPC_OFD_011_001
