parameter_id,IMPC_OFD_011_001
analysis_id,sect3c3263ibb50
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Lpgat1
pvalue,0.653942
gene_accession_id,MGI:2446186
parameter_name,Periphery resting time
