parameter_id,IMPC_XRY_022_001
parameter_name,Radius
mouse_life_stage,Early adult
gene_accession_id,MGI:1922082
gene_symbol,Slc45a3
mouse_strain,C57BL
pvalue,0.94686
analysis_id,3r18c18u8qvep4t
