parameter_id,MGP_IMM_033_001
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.3892899
mouse_strain,C57BL
gene_accession_id,MGI:2385156
gene_symbol,Sdcbp2
analysis_id,5mu5c544ax1fu26
