gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,JAX_LDT_009_001
pvalue,0.7246154
parameter_name,Percent time in light
analysis_id,y479s1l90t0792g
