pvalue,0.5287774
gene_symbol,Kif24
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_077_001
gene_accession_id,MGI:1918345
parameter_name,Contact righting
analysis_id,ez3va3k07k0o5a5
mouse_strain,C57BL
