parameter_id,MGP_PBI_001_001
pvalue,0.8744456
gene_accession_id,MGI:1336200
mouse_strain,C57BL
parameter_name,Total T cell percentage
analysis_id,3y750x0g3273aw6
mouse_life_stage,Late adult
gene_symbol,Hpca
