parameter_id,IMPC_OFD_018_001
mouse_strain,C57BL
pvalue,0.6698571
analysis_id,7r72abl814gum68
parameter_name,Latency to center entry
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
mouse_life_stage,Early adult
