parameter_id,MGP_PBI_004_001
pvalue,0.3177003
mouse_life_stage,Early adult
gene_accession_id,MGI:1919137
analysis_id,817n273y24r8c6k
mouse_strain,C57BL
parameter_name,CD8+ alpha beta T cell percentage
gene_symbol,Ppm1j
