parameter_id,MGP_MLN_065_001
mouse_life_stage,Middle aged adult
pvalue,0.06239065
analysis_id,kk2omgioq7b7rco
gene_symbol,Snap23
parameter_name,CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:109356
