pvalue,0.9054849
gene_accession_id,MGI:1921442
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,M-G-P_016_001_006
gene_symbol,Arpc5l
analysis_id,n5t21083705d261
parameter_name,Mean-corpuscular-haemoglobin
