mouse_life_stage,Early adult
pvalue,0.8030915
gene_accession_id,MGI:104848
mouse_strain,129SV
gene_symbol,Inpp1
analysis_id,2v4s5et9yv45mhy
parameter_id,CCP_LFO_001_001
parameter_name,Weight
