parameter_id,IMPC_CBC_005_001
analysis_id,tai1311vi616rx1
mouse_strain,C57BL
gene_accession_id,MGI:1931749
parameter_name,Creatinine
pvalue,0.2352935
mouse_life_stage,Early adult
gene_symbol,Pum1
