parameter_id,IMPC_HEM_036_001
mouse_life_stage,Early adult
parameter_name,Eosinophil cell count
analysis_id,9ng99385lw64vy5
gene_accession_id,MGI:2448481
mouse_strain,C57BL
pvalue,0.6552194
gene_symbol,Mgst2
