parameter_id,IMPC_CBC_005_001
analysis_id,g1833gf99k0pm5k
parameter_name,Creatinine
mouse_strain,C57BL
pvalue,0.6241649
gene_accession_id,MGI:88380
gene_symbol,F2
mouse_life_stage,Early adult
