mouse_life_stage,E12.5
analysis_id,3576r6260zfs451
pvalue,0.6093842
gene_accession_id,MGI:1914071
mouse_strain,C57BL
parameter_id,MGP_PBI_003_001
gene_symbol,Bcs1l
parameter_name,CD4+ alpha beta T cell percentage
