parameter_id,MGP_PBI_040_001
mouse_life_stage,Early adult
pvalue,0.8589264
analysis_id,4g3d34s16d1gt1w
gene_symbol,Sdcbp2
mouse_strain,C57BL
parameter_name,Eosinophil number
gene_accession_id,MGI:2385156
