mouse_strain,C57BL
pvalue,0.1905534
gene_symbol,Gja10
mouse_life_stage,Early adult
parameter_id,JAX_SLW_013_001
analysis_id,701688c705w032i
gene_accession_id,MGI:1339969
parameter_name,Breath rate during sleep mean
