Parameter_id,IMPC_CSD_016_001
Mouse_life_stage,Middle aged adult
Pvalue,0.7434456
Mouse_strain,C57BL
Gene_symbol,Secisbp2l
Analysis_id,573s8114z962602
Gene_accession_id,MGI:1917604
Parameter_name,Coat - hair texture / appearance - abdomen
